CÓDIGO DANE,DEPARTAMENTO,MUNICIPIO,CENTRO POBLADO,NATURALEZA DE LA BIBLIOTECA,TIPO DE BIBLIOTECA,NOMBRE DE LA BIBLIOTECA,DIRECCIÓN DE LA BIBLIOTECA,BARRIO,TELÉFONOS DE CONTACTO,EXTENSIÓN,FAX,PÁGINA WEB DE LABIBLIOTECA,ESTADO DE LA BIBLIOTECA,GEOREFERENCIA
15172000,BOYACA,CHINAVITA,CHINAVITA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA JOSE JOAQUIN RAMIREZ ZUBIETA,CARRERA 5 N° 3-50,CENTRO ABAJO,/3138615771/7524372,,,www.chinavita-boyaca..gov.co,ABIERTA,"(5.1667100°,-73.3695600°)"
15176000,BOYACA,CHIQUINQUIRA,CHIQUINQUIRÁ,ESTATAL,MUNICIPAL,BIBLIOTECA MUNICIPAL DE CHIQUINQUIRÁ,CALLE 17 N° 10-42,Centro,7262713/3213960209/,103,,,ABIERTA,"(5.6172359°,-73.8164764°)"
15232000,BOYACA,CHIQUIZA,CHÍQUIZA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL CHIQUIZA,CALLE 6 N° 4-25 ,"SAN PEDRO IGUAQUE, CENTRO",7426822/3138005339/,15,7426822,www.chiquiza-boyaca..gov.co,ABIERTA,"(5.6056070°,-73.4866480°)"
15183000,BOYACA,CHITA,CHITA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA JESUS EMILIO JARAMILLO MONSALVE,CALLE  4 N° 4-43,CENTRO,"3224396879
/3224396879
/",,,,ABIERTA,"(6.1873180°,-72.4722360°)"
15236000,BOYACA,CHIVOR,CHIVOR,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE CHIVOR,CARRERA 5 N 4 33,CERCA PARQUE PRINCIPAL,7533134  /3133875355/,,,,ABIERTA,"(4.8882640°,-73.3690490°)"
15189000,BOYACA,CIENEGA,CIÉNEGA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SU SEÑORÍA FELIPE SANTIAGO CUERVO,CALLE 3 N° 3-37,CENTRO,/3134005609/,,,,ABIERTA,"(5.4090100°,-73.2964500°)"
15204000,BOYACA,COMBITA,CÓMBITA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL PEDRO MEDINA AVENDAÑO,CALLE 3 N° 5-63,Centro,7310097/3118303871/7433350,,,,ABIERTA,"(5.6333330°,-73.3166670°)"
15212000,BOYACA,COPER,COPER,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE COPER,CALLE 5 Nº 3-103,CENTRO,/3143559059/,,,,ABIERTA,"(5.3300400°,-74.0547400°)"
15215000,BOYACA,CORRALES,CORRALES,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE CORRALES,CARRERA 3 N° 6-64 ,LA INMACULADA,7777000  /3212834167/,,,,ABIERTA,"(5.8286500°,-72.8442900°)"
15218000,BOYACA,COVARACHIA,COVARACHÍA,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""FELIPE DE MEZA""",CARRERA  1 N°2-22,CENTRO,/3134346292/,,,,ABIERTA,"(6.5004830°,-72.7389500°)"
15223000,BOYACA,CUBARA,CUBARÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE CUBARÁ,CALLE 3 N° 5-48,BARRIO LIBERTADORES CASA COMUNAL,3223668950/3223668950/,,8838050,http://bibliotecacubara.blogspot.com,ABIERTA,"(6.9996540°,-72.1095370°)"
15226000,BOYACA,CUITIVA,CUÍTIVA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL BOCHICA,CARRERA 4 N° 4 - 45 PISO 3,CENTRO,/3204183122/,,,,ABIERTA,"(5.5804050°,-72.9659770°)"
15238000,BOYACA,DUITAMA,DUITAMA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA ZENÓN SOLANO RICAURTE,Diagonal 16 N° 20-41 Casona Culturama,Vaticano,7618969/7604628  /3123663294/,17,7618969,,ABIERTA,"(5.8245408°,-73.0315057°)"
15244000,BOYACA,EL COCUY,EL COCUY,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE EL COCUY,CARRERA 4 N° 8-45,SANTA CECILIA,7890024 /3115552298  /7890024,,7890024,www.elcocuy-boyaca.gov.co,ABIERTA,"(6.4070200°,-72.4441700°)"
15248000,BOYACA,EL ESPINO,EL ESPINO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE EL ESPINO,CALLE  4 CARRERA 5 Esquina,CENTRO,987884302/3214031777/,,,,ABIERTA,"(6.4908001°,-72.5032020°)"
15272000,BOYACA,FIRAVITOBA,FIRAVITOBA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DEL MUNICIPIO DE FIRAVITOBA,CALLE 7 CASCO URBANO,CASCO URBANO,/3144904584/,,,,ABIERTA,"(5.6689500°,-72.9946000°)"
15293000,BOYACA,GACHANTIVA,GACHANTIVÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL PROFESOR JESÚS ANSENO PUENTES VELA,CALLE 5 #  5 - 06,Centro,/3143487931/,,,www.gachantiva-boyaca.gov.co,ABIERTA,"(5.7518020°,-73.5489070°)"
15296000,BOYACA,GAMEZA,GAMEZA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE GAMEZA,CALLE 4 N° 4-15,CENTRO,/3102308304/3142938768,,,,ABIERTA,"(5.8025200°,-72.8054100°)"
15317000,BOYACA,GUACAMAYAS,GUACAMAYAS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JULIO FLOREZ,CARRERA  5 N° 3-35,CENTRO,3108658906/3218534024/,109,,,ABIERTA,"(6.4439500°,-72.4596700°)"
15322000,BOYACA,GUATEQUE,GUATEQUE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL MANUEL MARÍA FRANCO  ,CARRERA 6 N° 7 - 30,CENTRO,7540403 /3133778319  /7540403,,,,ABIERTA,"(5.0045875°,-73.4730827°)"
15332000,BOYACA,GUICAN,GUICÁN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE GUICAN,CARRERA 5 CALLE 2 ESQUINA,CORABASTOS,3148229331/3148229331/,,7897274,www.alcaldiaguican-boyaca.gov.co,ABIERTA,"(6.4629600°,-72.4122000°)"
15362000,BOYACA,IZA,IZA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE IZA,CALLE 5 N° 1 - 53,CENTRO,3202276328/3202195731 /,,,,ABIERTA,"(5.6123980°,-72.9798980°)"
15367000,BOYACA,JENESANO,JENESANO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE JENESANO,CARRERA 3 CALLE 7,ESQUINA PARQUE PRINCIPAL,7363367/7363067   / 3212359951  /,,,,ABIERTA,"(5.3850110°,-73.3641030°)"
15368000,BOYACA,JERICO,JERICÓ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE JERICO,CARRERA 4 N° 3 - 71,CENTRO,3214404804/3146525390/,,,,ABIERTA,"(6.1464400°,-72.5703800°)"
15380000,BOYACA,LA CAPILLA,LA CAPILLA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA RAFAEL BARRETO ,CARRERA 3 N°  4-12,ESQUINA PARQUE PRINCIPAL,3132620467/3203359617 /,,,,ABIERTA,"(5.0950800°,-73.4444400°)"
15401000,BOYACA,LA VICTORIA,LA VICTORIA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE LA VICTORIA,CALLE 2 N° 4-61 CASA DE LA CULTURA,CENTRO,7265166/7265166  /3193912550/,,,,ABIERTA,"(5.5231920°,-74.2346510°)"
15377000,BOYACA,LABRANZAGRANDE,LABRANZAGRANDE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL LABRANZAGRANDE,CALLE 9 N° 8 -20,PARQUE PRINCIPAL,3202716652/3143922955 /,,,,ABIERTA,"(5.5625330°,-72.5767350°)"
15442000,BOYACA,MARIPI,MARIPÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE MARIPI,CARRERA 5 N° 3-30,CENTRO,/3112379894/,,,,ABIERTA,"(5.5498150°,-74.0056170°)"
15455000,BOYACA,MIRAFLORES,MIRAFLORES,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MIRAFLORES BOYACA SANTOS ACOSTA,CALLE 4 N° 6-52,CENTRO,7330237   /3114856556/7330237,112,7331390,www.alcaldiamiraflores.gov.co,ABIERTA,"(5.1957860°,-73.1438020°)"
15464000,BOYACA,MONGUA,MONGUA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL LUIS EDUARDO ROJAS GAITAN,CALLE 4 N° 3-35,CENTRO,/3123948325/,,,,ABIERTA,"(5.7536960°,-72.7974160°)"
15466000,BOYACA,MONGUI,MONGUÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL VILLA DE MONGUI,CARRERA 4 N° 5A 13,DIVINA MISERICORDIA,/3208789968/,,,http://www.mongui-boyaca.gov.co/index.shtml,ABIERTA,"(5.7159062°,-72.9198456°)"
15469000,BOYACA,MONIQUIRA,MONIQUIRÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE MONIQUIRÁ,Carrera 3 N°16 Ludoteca y Biblioteca,La Aurora,7282654  /3108666950 /7282654  ,,,www.moniquira-boyaca.gov.co,ABIERTA,"(5.8774168°,-73.5711974°)"
15476000,BOYACA,MOTAVITA,MOTAVITA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SANTA ANA,CALLE 2 N°  2-15,CENTRO,7404283 / 3108829867  /3108829867  /,,,,ABIERTA,"(5.5766280°,-73.3674400°)"
15480000,BOYACA,MUZO,MUZO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE MUZO,CARRERA 7 ENTRE CARRERA 6 Y 5,CENTRO,7256057  /3103229897/,,,,ABIERTA,"(5.5322600°,-74.1052100°)"
15491000,BOYACA,NOBSA,NOBSA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA LUIS GILBERTO RODRIGUEZ GRANADOS,Alcaldia Municipal Calle 6 No 9-01 Parque Principal Palacio Municipal ,BARRIO CAMILO TORRES,7773126/3114690346 /,15,,,ABIERTA,"(5.7756515°,-72.9410743°)"
15500000,BOYACA,OICATA,OICATÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE OICATÁ,CALLE 4 #  3-17,CENTRO,3134554496/3134554496 /,,,,ABIERTA,"(5.5951650°,-73.3080930°)"
15507000,BOYACA,OTANCHE,OTANCHE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SILVANO BUITRAGO GARCÍA,CARRERA 6 N° 3-35 ,CENTRO,"7259775 /3106982778
/",,,,ABIERTA,"(5.6571900°,-74.1811900°)"
15511000,BOYACA,PACHAVITA,PACHAVITA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DAVID RAMIREZ GARCIA DE PACHAVITA,CARRERA 2 N° 2 - 32,CENTRO,/3223169429/,,,,ABIERTA,"(5.1397800°,-73.3970200°)"
15531000,BOYACA,PAUNA,PAUNA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL MARCO ANTONIO TRIANA,EDIFICIO MULTIFUNCIONAL TERCER PISO,CENTRO,3112732416/3112732416/,,,,ABIERTA,"(5.6574000°,-73.9785000°)"
15542000,BOYACA,PESCA,PESCA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DEL MUNICIPIO DE PESCA,CARRERA 5 POLIDEPORTIVO CENTRAL,SAN PATRICIO,7784969/3133947025/,,,www.pesca.gov.co,ABIERTA,"(5.5587700°,-73.0508200°)"
15550000,BOYACA,PISBA,PISBA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE PISBA PILOSISIMA,CARRERA  3 N°  2 - 19,CENTRO,/3202176866 /,,,,ABIERTA,"(5.7172900°,-72.4806300°)"
15572000,BOYACA,PUERTO BOYACA,PUERTO BOYACÁ,ESTATAL,MUNICIPAL,CENTRO CULTURAL BIBLIOTECA PÚBLICA MUNICIPAL LUIS CARLOS GALÁN SARMIENTO,CARRERA 5 Nº 23-36,VILLA DEL SOL,0987383079 / 09873105594013/3144836405/3105594013,,,,ABIERTA,"(5.9747200°,-74.5855800°)"
15599000,BOYACA,RAMIRIQUI,RAMIRIQUÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JOSÉ IGNACIO DE MÁRQUEZ,CALLE 8 N°  6-63 y 6-69,CENTRO,7327412/3115172973/,,,,ABIERTA,"(5.4013000°,-73.3349000°)"
15600000,BOYACA,RAQUIRA,RÁQUIRA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL RÁQUIRA CONVENIO COMFABOY,"PLAZA DE MERCADO, ANTIGUA UMATA",CENTRO,3203472140/3213345026/3203472140,,,,ABIERTA,"(5.5381000°,-73.6335790°)"
15621000,BOYACA,RONDON,RONDÓN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE RONDON,CARRERA 3 4 44 - 48 CASA DE LA CULTURA,CENTRO,310206067/3143280725 /310206067,0,578 740454,www.rondon-boyaca.gov.co,ABIERTA,"(5.3564910°,-73.2095430°)"
15632000,BOYACA,SABOYA,SABOYÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SUEÑOS DE LIBERTAD,CARRERA 9 N° 8 - 87,CENTRO,3208836221/3106693053/,,,www.saboya-boyaca.gov.co,ABIERTA,"(5.6987080°,-73.7654690°)"
15646000,BOYACA,SAMACA,SAMACÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SAMACA,Cra. 5 No. 4-38,Centro,3115493403/3115493403/,,,,ABIERTA,"(5.4909099°,-73.4856836°)"
15664000,BOYACA,SAN JOSE DE PARE,SAN JOSÉ DE PARE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SAN JOSE DE PARE,CARRERA 4 N° 1 - 59,CENTRO,7297009 /3108069194//,,7297115,www.sanjosedepare-boyaca.gov.co,ABIERTA,"(6.0181660°,-73.5481830°)"
15667000,BOYACA,SAN LUIS DE GACENO,SAN LUIS DE GACENO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SAN LUIS DE GACENO,CALLE 3 N° 5-35,LA FLORESTA,3125022132/3125022132/ 3112238209  /,,,,ABIERTA,"(4.8200060°,-73.1685590°)"
15690000,BOYACA,SANTA MARIA,SANTA MARÍA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SANTA MARIA,CARRERA 3 N° 3-53 PRIMER PISO ALCALDIA MUNICIPAL,CENTRO,7520405/3213650591/,,,,ABIERTA,"(5.8683850°,-74.6330880°)"
15693000,BOYACA,SANTA ROSA DE VITERBO,SANTA ROSA DE VITERBO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JORGE ROJAS,CARRERA 4 N° 6-70  PISO 2,CENTRO,7860031/7860353/3153084972 /,,7860345,,ABIERTA,"(5.8747500°,-72.9817500°)"
15696000,BOYACA,SANTA SOFIA,SANTA SOFÍA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SANTA SOFIA,CALLE 4 N° 1-60,CENTRO,7359090/3204590694 /,,,,ABIERTA,"(5.7137230°,-73.6026590°)"
15686000,BOYACA,SANTANA,SANTANA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL VALOYS SANCHEZ ARIZA,CALLE 3 # 2-31,POZO LLANO,7289047  /3142193012/,,,www.santana-boyaca.gov.co,ABIERTA,"(6.0572000°,-73.4815600°)"
15720000,BOYACA,SATIVANORTE,SATIVANORTE,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""LUIS MANUEL PARRA CARO""",CARRERA 3 N° 20-18,SAN ANTONIO,7898139/3208859329/,,7898139,,ABIERTA,"(6.1307600°,-72.7079500°)"
15723000,BOYACA,SATIVASUR,SATIVASUR,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JORGE ELIECER GAITAN,CARRERA  3 N° 2 - 82,CENTRO,/3212553978/,,,,ABIERTA,"(6.0941500°,-72.7125200°)"
15740000,BOYACA,SIACHOQUE,SIACHOQUE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SIACHOQUE,CARRERA 6 N° 3 - 41,CENTRO,7319168/3125032352/,,,https://www.facebook.com/Biblioteca-P%C3%BAblica-S,ABIERTA,"(5.5132900°,-73.2449100°)"
15753000,BOYACA,SOATA,SOATÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SOATÁ,CARRERA 6 No 8-47,Centro,"7881660/7880212/7880212 /3106744343
/",,,,ABIERTA,"(6.3331900°,-72.6820300°)"
15757000,BOYACA,SOCHA,SOCHA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL ANTONIO MARÍA BENÍTEZ,CALLE 1 # 7-45,BARRIO CENTENARIO,7874337/3107405344/,,,,ABIERTA,"(5.9974000°,-72.6913600°)"
15755000,BOYACA,SOCOTA,SOCOTÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA ARISTOMENO PORRAS ABRIL,CARRERA 3 N° 5-5,CENTRO,7820118/3203798220/,,,,ABIERTA,"(6.0404000°,-72.6368800°)"
15761000,BOYACA,SOMONDOCO,SOMONDOCO,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""OCTAVIO ROJAS SANCHEZ""",CALLE 5 N° 3-14,CENTRO,7531232/3214667944/7531123,,,,ABIERTA,"(4.9850050°,-73.4312170°)"
15762000,BOYACA,SORA,SORA,ESTATAL,MUNICIPAL,BIBLIOTECA MUNICIPAL LICENCIADO LUIS HENRIQUEZ ,CALLE 3 N° 2 35,CENTRO,3122330761/3122330761/,,,,ABIERTA,"(5.5662170°,-73.4491930°)"
15774000,BOYACA,SUSACON,SUSACÓN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SUSACON,CASA DE LA CULTURA,CENTRO,7815003 /3143237422 /,,,,ABIERTA,"(6.2316300°,-72.6898400°)"
15776000,BOYACA,SUTAMARCHAN,SUTAMARCHÁN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SUTAMARCHAN,Calle 3 con Carrera 3 Casa de la cultura,CENTRO,7251110/ 87251255/3102516795/,0,0,,ABIERTA,"(5.6205984°,-73.6204898°)"
15778000,BOYACA,SUTATENZA,SUTATENZA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL GENERAL VENANCIO RUEDA,CALLE 3 N° 5 - 32,CENTRO,7538101 /3203280140 /,115,,,ABIERTA,"(5.0223870°,-73.4513440°)"
15798000,BOYACA,TENZA,TENZA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL GUILLERMO SALAMANCA CAMACHO,CALLE 5 N° 7-37,CENTRO, 7527177            /3208681288 /,,,,ABIERTA,"(5.0768200°,-73.4210300°)"
15804000,BOYACA,TIBANA,TIBANÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE TIBANA,CALLE 5 N° 6-18,CENTRO,87338191/3208159739/7338191,,,,ABIERTA,"(5.3169130°,-73.3965360°)"
15806000,BOYACA,TIBASOSA,TIBASOSA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL FRANCISCO MARIÑO SOLER,CALLE 5 CON CARRERA 12,SECTOR SEMILLAS,/3223700230/,,,,ABIERTA,"(5.7449539°,-73.0038038°)"
15808000,BOYACA,TINJACA,TINJACÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL TULIO MANUEL CASTRO GIL,CARRERA 3 N°  4-20,CENTRO,3203472166/3222059235/,,,,ABIERTA,"(5.5784320°,-73.6469150°)"
15810000,BOYACA,TIPACOQUE,TIPACOQUE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL EDUARDO CABALLERO CALDERON,CARRERA 2 N° 6-25,CENTRO,7889208/3124655644/,,,,ABIERTA,"(6.4210800°,-72.6909600°)"
15816000,BOYACA,TOGUI,"TOGUI
",ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL TIBERIO VANEGAS PINZÓN,CARRERA 4 N° 3-65,CENTRO,7292116/3102606237/,,,,ABIERTA,"(5.9380181°,-73.5132309°)"
15822000,BOYACA,TOTA,TOTA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL TOTA,CARRERA 3 N° 4 - 40,CENTRO,7714359/3133912047/3133912047/,,,,ABIERTA,"(5.5596800°,-72.9863000°)"
15001000,BOYACA,TUNJA,TUNJA,ESTATAL,DEPARTAMENTAL,BIBLIOTECA PÚBLICA DEPARTAMENTAL EDUARDO TORRES QUINTERO,CARRERA 11 N° 18-12 BARRIO CENTRO,CENTRO,7404298/7969015/3123692870/3107969015/,,,,ABIERTA,"(5.5316443°,-73.3633758°)"
15832000,BOYACA,TUNUNGUA,TUNUNGUÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL EL ARIZÁ,CARRERA 2 N° 3-07,Centro,3204884034/3232402105/,,,www.tunungua-boyaca.gov.co,ABIERTA,"(5.7299701°,-73.9329970°)"
15837000,BOYACA,TUTA,TUTA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE TUTA,CARRERA 7 N° 6 - 02,CENTRO,/3102385849  /,,,,ABIERTA,"(5.6903400°,-73.2278700°)"
15842000,BOYACA,UMBITA,UMBITA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL HERNANDO GONZÁLEZ BAYONA,CARRERA 7 N° 4 - 115 ,FRENTE AL HOSPITAL SAN RAFAEL,/3124276222/,,,,ABIERTA,"(5.2204520°,-73.4571650°)"
15842000,BOYACA,UMBITA,UMBITA,ESTATAL,RURAL,BIBLIOTECA PÚBLICA RURAL VEREDA EL BOSQUE,INSTITUCIÓN EDUCATIVA DIVINO NIÑO,VEREDA EL BOSQUE,/3134765332/,,,,ABIERTA,"(5.1898940°,-73.4787940°)"
15861000,BOYACA,VENTAQUEMADA,VENTAQUEMADA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE VENTAQUEMADA,BARRIO EL LIBERTADOR,EL LIBERTADOR,0987366001/3115729722 /,,7366001,www.ventaquemada-boyaca.gov.co,ABIERTA,"(5.4163930°,-73.5007450°)"
15407000,BOYACA,VILLA DE LEYVA,VILLA DE LEYVA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL CAMILO TORRES,CALLE 10 N°  7 - 92 CLAUSTRO SAN FRANCISCO 2 PISO,SAN FRANCISCO,7321205 /3108066212 /7320730 ,,,bibliotecapublicavilladeleyva.blogspot.com,ABIERTA,"(5.6311846°,-73.5242967°)"
15879000,BOYACA,VIRACACHA,VIRACACHÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE VIRACACHÁ,CARRERA 6 N° 4 - 37,CENTRO,/3208286009/,,,,ABIERTA,"(5.4369200°,-73.2972700°)"
15897000,BOYACA,ZETAQUIRA,ZETAQUIRA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL BEATRIZ QUEVEDO PATARROYO,"CALLE 2 No, 3-23/27 Casa de Cultura",CENTRO,7344095  /3118939430/,6,,,ABIERTA,"(5.2825600°,-73.1693100°)"
17013000,CALDAS,AGUADAS,AGUADAS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA  JAVIER OCAMPO LOPEZ,CARRERA 3 CALLE 6 ESQUINA,CENTRO,8515170/3136050687/8515170,,,,ABIERTA,"(5.6120350°,-75.4588440°)"
17042000,CALDAS,ANSERMA,ANSERMA,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA ""ARTURO Y ROBERTO RESTREPO""",CARRERA 4 N° 11 - 39 ESQUINA,CENTRO,8536868/3105001651/8536868,,,,ABIERTA,"(5.2323200°,-75.7865900°)"
17050000,CALDAS,ARANZAZU,ARANZAZU,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA JUAN DE DIOS ARANZAZU,CARRERA 5 # 5-11 MEDIA CUADRA AL PARQUE PRINCIPAL,centro,3148160970/3128122153/,,,,ABIERTA,"(5.2712491°,-75.4907794°)"
17174000,CALDAS,CHINCHINA,CHINCHINÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE CHINCHINA,CALLE 11 N° 7-38,CENTRO,576 8400741 /3116459849 /,,,,ABIERTA,"(4.9847766°,-75.6058463°)"
17174000,CALDAS,CHINCHINA,CHINCHINÁ,ESTATAL,RURAL,BIBLIOTECA PÚBLICA RURAL DE LA VEREDA NARANJAL,VEREDA QUIEBRA DE NARANJAL,NARANJAL ,/3122217154 /,,,bibliotecaruralchi.wix.com/memorialocal,ABIERTA,"(4.9790350°,-75.6139830°)"
17272000,CALDAS,FILADELFIA,FILADELFIA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE FILADELFIA,CARRERA 4 N° 5-68,ESTUDIANTIL,8580568/3122435987/,,,,ABIERTA,"(5.2954441°,-75.5616371°)"
17388000,CALDAS,LA MERCED,LA MERCED,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA FANNY GONZALEZ TABORDA,CARRERA 5A CALLE 16 ESQUINA / COLISEO MUNICIPAL,SECTOR BOMBEROS,3148765621/3117523375/,,,,ABIERTA,"(5.4001400°,-75.5468000°)"
17001000,CALDAS,MANIZALES,MANIZALES,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL AQUILINO VILLEGAS,CALLE 21 19-07 PISO 2,CENTRO,8844495/3145405896/3137194141/8844495,,,www.culturayturismomanizales.gov.co,ABIERTA,"(5.0687050°,-75.5171286°)"
17001000,CALDAS,MANIZALES,MANIZALES,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA SATÉLITE GALÁN,CALLE 31 CRA 6 CEDECO,GALÁN,8833134/3138820864/8833134,,,wwww.ctm.gov.co,ABIERTA,"(5.0620800°,-75.5187300°)"
17001000,CALDAS,MANIZALES,MANIZALES,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA SATÉLITE MINITAS,CARRERA 11 B 62A-10,MINITAS,"8750544/8844495/3137194141/3218155190
/",,,,ABIERTA,"(5.0639286°,-75.4764399°)"
17001000,CALDAS,MANIZALES,MANIZALES,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA SATÉLITE VILLAHERMOSA,CALLE 55 CARRERA 12 ESQUINA,VILLA HERMOSA,8762279/3116444269/,,,,ABIERTA,"(5.0741416°,-75.5205195°)"
